fold,feature,perturbation_level,direction,clean_f1,perturbed_f1,delta_f1,clean_balanced_accuracy,perturbed_balanced_accuracy,delta_balanced_accuracy,clean_roc_auc,perturbed_roc_auc,delta_roc_auc,f1_degradation
2,rate,0.2,-1,0.9439726232702204,0.9344244057404912,-0.00954821752972912,0.9081172657631114,0.8860948608626171,-0.02202240490049423,0.9682247802728583,0.962662445588197,-0.005562334684661274,0.00954821752972912
2,rate,0.2,1,0.9439726232702204,0.9441299959128572,0.0001573726426368216,0.9081172657631114,0.9028416165968594,-0.0052756491662520055,0.9682247802728583,0.9707047221172493,0.0024799418443910426,0.0
2,swin,0.05,-1,0.9439726232702204,0.9438898536963231,-8.276957389730111e-05,0.9081172657631114,0.9082250133811713,0.00010774761805998345,0.9682247802728583,0.970881672334929,0.002656892062070648,8.276957389730111e-05
2,swin,0.05,1,0.9439726232702204,0.9439726232702204,0.0,0.9081172657631114,0.9081172657631114,0.0,0.9682247802728583,0.9682247802728583,0.0,0.0
2,swin,0.1,-1,0.9439726232702204,0.9438898536963231,-8.276957389730111e-05,0.9081172657631114,0.9082250133811713,0.00010774761805998345,0.9682247802728583,0.970881672334929,0.002656892062070648,8.276957389730111e-05
2,swin,0.1,1,0.9439726232702204,0.9439726232702204,0.0,0.9081172657631114,0.9081172657631114,0.0,0.9682247802728583,0.9682247802728583,0.0,0.0
2,swin,0.2,-1,0.9439726232702204,0.9431752783685725,-0.0007973449016478451,0.9081172657631114,0.9079962548072361,-0.0001210109558752448,0.9682247802728583,0.9726031610672327,0.004378380794374359,0.0007973449016478451
2,swin,0.2,1,0.9439726232702204,0.9439726232702204,0.0,0.9081172657631114,0.9081172657631114,0.0,0.9682247802728583,0.9682247802728583,0.0,0.0
2,dwin,0.05,-1,0.9439726232702204,0.9410286374888478,-0.00294398578137256,0.9081172657631114,0.9075057106150038,-0.0006115551481075121,0.9682247802728583,0.9734496654242574,0.005224885151399072,0.00294398578137256
2,dwin,0.05,1,0.9439726232702204,0.9439726232702204,0.0,0.9081172657631114,0.9081172657631114,0.0,0.9682247802728583,0.9682247802728583,0.0,0.0
2,dwin,0.1,-1,0.9439726232702204,0.9410286374888478,-0.00294398578137256,0.9081172657631114,0.9075057106150038,-0.0006115551481075121,0.9682247802728583,0.9734496654242574,0.005224885151399072,0.00294398578137256
2,dwin,0.1,1,0.9439726232702204,0.9439726232702204,0.0,0.9081172657631114,0.9081172657631114,0.0,0.9682247802728583,0.9682247802728583,0.0,0.0
2,dwin,0.2,-1,0.9439726232702204,0.9410286374888478,-0.00294398578137256,0.9081172657631114,0.9075057106150038,-0.0006115551481075121,0.9682247802728583,0.9734496654242574,0.005224885151399072,0.00294398578137256
2,dwin,0.2,1,0.9439726232702204,0.9439726232702204,0.0,0.9081172657631114,0.9081172657631114,0.0,0.9682247802728583,0.9682247802728583,0.0,0.0
3,sttl,0.05,-1,0.9447103400139595,0.9406806236750668,-0.004029716338892708,0.9079465518102482,0.9058136356123332,-0.0021329161979150024,0.9670536229249548,0.9554047568532649,-0.011648866071689912,0.004029716338892708
3,sttl,0.05,1,0.9447103400139595,0.9446881698987986,-2.2170115160924375e-05,0.9079465518102482,0.9078787606116486,-6.779119859956495e-05,0.9670536229249548,0.9612034007911952,-0.0058502221337596305,2.2170115160924375e-05
3,sttl,0.1,-1,0.9447103400139595,0.9406806236750668,-0.004029716338892708,0.9079465518102482,0.9058136356123332,-0.0021329161979150024,0.9670536229249548,0.9554047568532649,-0.011648866071689912,0.004029716338892708
